SIC_2DIGIT_CODE,SIC_2DIGIT_NAME,SIC_3DIGIT_CODE,SIC_3DIGIT_NAME,SIC_4DIGIT_CODE,SIC_4DIGIT_NAME,SIC_5DIGIT_CODE,SIC_5DIGIT_NAME,SIC_2DIGIT_CODE_NUMERIC,SIC_SECTION_LETTER,SIC_SECTION_CODE,SIC_SECTION_NAME
33,33 : Repair and installation of machinery and equipment,331,"331 : Repair of fabricated metal products, machinery and equipment",3316,3316 : Repair and maintenance of aircraft and spacecraft,33160,33160 : Repair and maintenance of aircraft and spacecraft,33,C,C (10-33),Manufacturing
33,33 : Repair and installation of machinery and equipment,331,"331 : Repair of fabricated metal products, machinery and equipment",3317,3317 : Repair and maintenance of transport equipment n.e.c.,33170,33170 : Repair and maintenance of other transport equipment,33,C,C (10-33),Manufacturing
33,33 : Repair and installation of machinery and equipment,331,"331 : Repair of fabricated metal products, machinery and equipment",3319,3319 : Repair of other equipment,33190,33190 : Repair of other equipment,33,C,C (10-33),Manufacturing
33,33 : Repair and installation of machinery and equipment,332,332 : Installation of industrial machinery and equipment,3320,3320 : Installation of industrial machinery and equipment,33200,33200 : Installation of industrial machinery and equipment,33,C,C (10-33),Manufacturing
35,"35 : Electricity, gas, steam and air conditioning supply",351,"351 : Electric power generation, transmission and distribution",3511,3511 : Production of electricity,35110,35110 : Production of electricity,35,D,D (35),"Electricity, gas, steam and air conditioning supply"
35,"35 : Electricity, gas, steam and air conditioning supply",351,"351 : Electric power generation, transmission and distribution",3512,3512 : Transmission of electricity,35120,35120 : Transmission of electricity,35,D,D (35),"Electricity, gas, steam and air conditioning supply"
35,"35 : Electricity, gas, steam and air conditioning supply",351,"351 : Electric power generation, transmission and distribution",3513,3513 : Distribution of electricity,35130,35130 : Distribution of electricity,35,D,D (35),"Electricity, gas, steam and air conditioning supply"
35,"35 : Electricity, gas, steam and air conditioning supply",351,"351 : Electric power generation, transmission and distribution",3514,3514 : Trade of electricity,35140,35140 : Trade of electricity,35,D,D (35),"Electricity, gas, steam and air conditioning supply"
35,"35 : Electricity, gas, steam and air conditioning supply",352,352 : Manufacture of gas; distribution of gaseous fuels through mains,3521,3521 : Manufacture of gas,35210,35210 : Manufacture of gas,35,D,D (35),"Electricity, gas, steam and air conditioning supply"
35,"35 : Electricity, gas, steam and air conditioning supply",352,352 : Manufacture of gas; distribution of gaseous fuels through mains,3522,3522 : Distribution of gaseous fuels through mains,35220,35220 : Distribution of gaseous fuels through mains,35,D,D (35),"Electricity, gas, steam and air conditioning supply"
35,"35 : Electricity, gas, steam and air conditioning supply",352,352 : Manufacture of gas; distribution of gaseous fuels through mains,3523,3523 : Trade of gas through mains,35230,35230 : Trade of gas through mains,35,D,D (35),"Electricity, gas, steam and air conditioning supply"
35,"35 : Electricity, gas, steam and air conditioning supply",353,353 : Steam and air conditioning supply,3530,3530 : Steam and air conditioning supply,35300,35300 : Steam and air conditioning supply,35,D,D (35),"Electricity, gas, steam and air conditioning supply"
36,"36 : Water collection, treatment and supply",360,"360 : Water collection, treatment and supply",3600,"3600 : Water collection, treatment and supply",36000,"36000 : Water collection, treatment and supply",36,E,E (36-39),Water supply; sewerage and waste management
37,37 : Sewerage,370,370 : Sewerage,3700,3700 : Sewerage,37000,37000 : Sewerage,37,E,E (36-39),Water supply; sewerage and waste management
38,"38 : Waste collection, treatment and disposal activities; materials recovery",381,381 : Waste collection,3811,3811 : Collection of non-hazardous waste,38110,38110 : Collection of non-hazardous waste,38,E,E (36-39),Water supply; sewerage and waste management
38,"38 : Waste collection, treatment and disposal activities; materials recovery",381,381 : Waste collection,3812,3812 : Collection of hazardous waste,38120,38120 : Collection of hazardous waste,38,E,E (36-39),Water supply; sewerage and waste management
38,"38 : Waste collection, treatment and disposal activities; materials recovery",382,382 : Waste treatment and disposal,3821,3821 : Treatment and disposal of non-hazardous waste,38210,38210 : Treatment and disposal of non-hazardous waste,38,E,E (36-39),Water supply; sewerage and waste management
38,"38 : Waste collection, treatment and disposal activities; materials recovery",382,382 : Waste treatment and disposal,3822,3822 : Treatment and disposal of hazardous waste,38220,38220 : Treatment and disposal of hazardous waste,38,E,E (36-39),Water supply; sewerage and waste management
38,"38 : Waste collection, treatment and disposal activities; materials recovery",383,383 : Materials recovery,3831,3831 : Dismantling of wrecks,38310,38310 : Dismantling of wrecks,38,E,E (36-39),Water supply; sewerage and waste management
38,"38 : Waste collection, treatment and disposal activities; materials recovery",383,383 : Materials recovery,3832,3832 : Recovery of sorted materials,38320,38320 : Recovery of sorted materials,38,E,E (36-39),Water supply; sewerage and waste management
39,"39 : Remediation activities and other waste management services. This division includes the provision of remediation services, i.e. the cleanup of contaminated buildings and sites, soil, surface or ground water.",390,390 : Remediation activities and other waste management services,3900,3900 : Remediation activities and other waste management services,39000,39000 : Remediation activities and other waste management services,39,E,E (36-39),Water supply; sewerage and waste management
41,41 : Construction of buildings,411,411 : Development of building projects,4110,4110 : Development of building projects,41100,41100 : Development of building projects,41,F,F (41-43),Construction
41,41 : Construction of buildings,412,412 : Construction of residential and non-residential buildings,4120,4120 : Construction of residential and non-residential buildings,41201,41201 : Construction of commercial buildings,41,F,F (41-43),Construction
41,41 : Construction of buildings,412,412 : Construction of residential and non-residential buildings,4120,4120 : Construction of residential and non-residential buildings,41202,41202 : Construction of domestic buildings,41,F,F (41-43),Construction
42,42 : Civil engineering,421,421 : Construction of roads and railways,4211,4211 : Construction of roads and motorways,42110,42110 : Construction of roads and motorways,42,F,F (41-43),Construction
42,42 : Civil engineering,421,421 : Construction of roads and railways,4212,4212 : Construction of railways and underground railways,42120,42120 : Construction of railways and underground railways,42,F,F (41-43),Construction
42,42 : Civil engineering,421,421 : Construction of roads and railways,4213,4213 : Construction of bridges and tunnels,42130,42130 : Construction of bridges and tunnels,42,F,F (41-43),Construction
42,42 : Civil engineering,422,422 : Construction of utility projects,4221,4221 : Construction of utility projects for fluids,42210,42210 : Construction of utility projects for fluids,42,F,F (41-43),Construction
42,42 : Civil engineering,422,422 : Construction of utility projects,4222,4222 : Construction of utility projects for electricity and telecommunications,42220,42220 : Construction of utility projects for electricity and telecommunications,42,F,F (41-43),Construction
42,42 : Civil engineering,429,429 : Construction of other civil engineering projects,4291,4291 : Construction of water projects,42910,42910 : Construction of water projects,42,F,F (41-43),Construction
42,42 : Civil engineering,429,429 : Construction of other civil engineering projects,4299,4299 : Construction of other civil engineering projects n.e.c.,42990,42990 : Construction of other civil engineering projects nec,42,F,F (41-43),Construction
43,43 : Specialised construction activities,431,431 : Demolition and site preparation,4311,4311 : Demolition,43110,43110 : Demolition,43,F,F (41-43),Construction
43,43 : Specialised construction activities,431,431 : Demolition and site preparation,4312,4312 : Site preparation,43120,43120 : Site preparation,43,F,F (41-43),Construction
43,43 : Specialised construction activities,431,431 : Demolition and site preparation,4313,4313 : Test drilling and boring,43130,43130 : Test drilling and boring,43,F,F (41-43),Construction
43,43 : Specialised construction activities,432,"432 : Electrical, plumbing and other construction installation activities",4321,4321 : Electrical installation,43210,43210 : Electrical installation,43,F,F (41-43),Construction
43,43 : Specialised construction activities,432,"432 : Electrical, plumbing and other construction installation activities",4322,"4322 : Plumbing, heat and air-conditioning installation",43220,"43220 : Plumbing, heat and air-conditioning installation",43,F,F (41-43),Construction
43,43 : Specialised construction activities,432,"432 : Electrical, plumbing and other construction installation activities",4329,4329 : Other construction installation,43290,43290 : Other construction installation,43,F,F (41-43),Construction
43,43 : Specialised construction activities,433,433 : Building completion and finishing,4331,4331 : Plastering,43310,43310 : Plastering,43,F,F (41-43),Construction
43,43 : Specialised construction activities,433,433 : Building completion and finishing,4332,4332 : Joinery installation,43320,43320 : Joinery installation,43,F,F (41-43),Construction
43,43 : Specialised construction activities,433,433 : Building completion and finishing,4333,4333 : Floor and wall covering,43330,43330 : Floor and wall covering,43,F,F (41-43),Construction
43,43 : Specialised construction activities,433,433 : Building completion and finishing,4334,4334 : Painting and glazing,43341,43341 : Painting,43,F,F (41-43),Construction
43,43 : Specialised construction activities,433,433 : Building completion and finishing,4334,4334 : Painting and glazing,43342,43342 : Glazing,43,F,F (41-43),Construction
43,43 : Specialised construction activities,433,433 : Building completion and finishing,4339,4339 : Other building completion and finishing,43390,43390 : Other building completion and finishing,43,F,F (41-43),Construction
43,43 : Specialised construction activities,439,439 : Other specialised construction activities n.e.c.,4391,4391 : Roofing activities,43910,43910 : Roofing activities,43,F,F (41-43),Construction
43,43 : Specialised construction activities,439,439 : Other specialised construction activities n.e.c.,4399,4399 : Other specialised construction activities n.e.c.,43991,43991 : Scaffold erection,43,F,F (41-43),Construction
43,43 : Specialised construction activities,439,439 : Other specialised construction activities n.e.c.,4399,4399 : Other specialised construction activities n.e.c.,43999,43999 : Specialised construction activities (other than scaffold erection) nec,43,F,F (41-43),Construction
45,45 : Wholesale and retail trade and repair of motor vehicles and motorcycles,451,451 : Sale of motor vehicles,4511,4511 : Sale of cars and light motor vehicles,45111,45111 : Sale of new cars and light motor vehicles,45,G,G (45-47),Wholesale and retail trade; repair of motor vehicles
45,45 : Wholesale and retail trade and repair of motor vehicles and motorcycles,451,451 : Sale of motor vehicles,4511,4511 : Sale of cars and light motor vehicles,45112,45112 : Sale of used cars and light motor vehicles,45,G,G (45-47),Wholesale and retail trade; repair of motor vehicles
